id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3169,HASO,medium_airport,Asosa Airport,10.018500328063965,34.586299896240234,5100.0,AF,ET,ET-BE,Asosa,yes,HASO,ASO,,,https://en.wikipedia.org/wiki/Asosa_Airport,
3170,HBBA,medium_airport,Bujumbura Melchior Ndadaye International Airport,-3.32402,29.318501,2582.0,AF,BI,BI-BM,Bujumbura,yes,HBBA,BJM,,,https://en.wikipedia.org/wiki/Bujumbura_International_Airport,
3171,HCMH,medium_airport,Egal International Airport,9.513207,44.082389,4471.0,AF,SO,SO-WO,Hargeisa,yes,HCMH,HGA,,,https://en.wikipedia.org/wiki/Hargeisa_International_Airport,"Madaarka Caalamiga a ee Cigaal, مطار هرجيسا إيغال الدولية‎)"
3172,HCMI,medium_airport,Berbera Airport,10.385035,44.936723,30.0,AF,SO,SO-WO,Berbera,yes,HCMI,BBO,,,https://en.wikipedia.org/wiki/Berbera_Airport,
31899,HCMM,medium_airport,Aden Adde International Airport,2.014440059661865,45.3046989440918,29.0,AF,SO,SO-BN,Mogadishu,yes,HCMM,MGQ,,,https://en.wikipedia.org/wiki/Aden_Adde_International_Airport,HCCM
3174,HDAM,large_airport,Djibouti-Ambouli Airport,11.5473,43.1595,49.0,AF,DJ,DJ-DJ,Djibouti City,yes,HDAM,JIB,,,https://en.wikipedia.org/wiki/Djibouti-Ambouli_International_Airport,Camp Lemonnier
3175,HEAL,medium_airport,El Alamein International Airport,30.930326,28.463076,154.0,AF,EG,EG-MT,El Alamein,yes,HEAL,DBB,,,https://en.wikipedia.org/wiki/El_Alamein_International_Airport,"Al Alamain, Al Alamayn, العلمين‎"
3176,HEAR,medium_airport,El Arish International Airport,31.078565,33.836791,118.0,AS,EG,EG-SIN,El Arish,yes,HEAR,AAC,,,https://en.wikipedia.org/wiki/El_Arish_International_Airport,
3177,HEAT,medium_airport,Asyut International Airport,27.050818,31.016309,748.0,AF,EG,EG-AST,Asyut,yes,HEAT,ATZ,,,https://en.wikipedia.org/wiki/Assiut_Airport,Asyut
3180,HEBA,medium_airport,Borj El Arab International Airport,30.93249,29.696437,171.0,AF,EG,EG-ALX,Alexandria,yes,HEBA,HBE,,,https://en.wikipedia.org/wiki/Borg_El_Arab_Airport,
3181,HEBL,medium_airport,Abu Simbel Airport,22.367657,31.609962,614.0,AF,EG,EG-ASN,Abu Simbel,yes,HEBL,ABS,,,https://en.wikipedia.org/wiki/Abu_Simbel_Airport,
3183,HECA,large_airport,Cairo International Airport,30.111534,31.396694,322.0,AF,EG,EG-C,Cairo,yes,HECA,CAI,,,https://en.wikipedia.org/wiki/Cairo_International_Airport,
3186,HEGN,large_airport,Hurghada International Airport,27.176776,33.796692,32.0,AF,EG,EG-BA,Hurghada,yes,HEGN,HRG,,,https://en.wikipedia.org/wiki/Hurghada_International_Airport,"Al Ghardaqah, الغردقة"
3191,HELX,medium_airport,Luxor International Airport,25.674629,32.700012,276.0,AF,EG,EG-LX,Luxor,yes,HELX,LXR,,,https://en.wikipedia.org/wiki/Luxor_International_Airport,
3192,HEMA,medium_airport,Marsa Alam International Airport,25.555548,34.59245,213.0,AF,EG,EG-BA,Marsa Alam,yes,HEMA,RMF,,http://www.marsa-alam-airport.com,https://en.wikipedia.org/wiki/Marsa_Alam_International_Airport,
3193,HEMM,medium_airport,Marsa Matruh International Airport,31.338225,27.217577,75.0,AF,EG,EG-MT,Marsa Matruh,yes,HEMM,MUH,,,https://en.wikipedia.org/wiki/Mersa_Matruh_Airport,
300893,HESG,medium_airport,Suhaj Mubarak International Airport,26.339115,31.737624,322.0,AF,EG,EG-SHG,Suhaj,yes,HESG,HMB,,,https://en.wikipedia.org/wiki/Sohag_International_Airport,Mubarak International Airport
3198,HESH,large_airport,Sharm El Sheikh International Airport,27.977272,34.394717,191.0,AF,EG,EG-JS,Sharm El Sheikh,yes,HESH,SSH,,,https://en.wikipedia.org/wiki/Sharm_el-Sheikh_International_Airport,
3199,HESN,medium_airport,Aswan International Airport,23.968137,32.824445,650.0,AF,EG,EG-ASN,Aswan,yes,HESN,ASW,,,https://en.wikipedia.org/wiki/Aswan_International_Airport,
335334,HESX,medium_airport,Sphinx International Airport,30.108078,30.889252,482.0,AF,EG,EG-GZ,Al Jiza,yes,HESX,SPX,,,https://en.wikipedia.org/wiki/Sphinx_International_Airport,
3200,HETB,medium_airport,Taba International Airport,29.594496,34.775752,2425.0,AS,EG,EG-JS,Taba,yes,HETB,TCP,,,https://en.wikipedia.org/wiki/Taba_International_Airport,
3202,HHAS,medium_airport,Asmara International Airport,15.291899681091309,38.91070175170898,7661.0,AF,ER,ER-SK,Asmara,yes,HHAS,ASM,,,https://en.wikipedia.org/wiki/Asmara_International_Airport,
3203,HHMS,medium_airport,Massawa International Airport,15.670000076293944,39.37009811401367,194.0,AF,ER,ER-SK,Massawa,yes,HHMS,MSW,,,https://en.wikipedia.org/wiki/Massawa_International_Airport,
3204,HHSB,medium_airport,Assab International Airport,13.071800231933594,42.64500045776367,46.0,AF,ER,ER-DK,Asab,yes,HHSB,ASA,,,https://en.wikipedia.org/wiki/Asseb_International_Airport,
300863,HIA,medium_airport,Huai'an Lianshui International Airport,33.790833,119.125,28.0,AS,CN,CN-32,Huai'an,yes,ZSSH,HIA,,,https://en.wikipedia.org/wiki/Huai'an_Lianshui_International_Airport,
3247,HJJJ,large_airport,Juba International Airport,4.87201,31.601101,1513.0,AF,SS,SS-17,Juba,yes,HJJJ,JUB,,,https://en.wikipedia.org/wiki/Juba_Airport,"JIA, HSSJ"
28481,HKAM,medium_airport,Amboseli Airport,-2.645050048828125,37.25310134887695,3755.0,AF,KE,KE-700,Amboseli National Park,yes,HKAM,ASV,,,https://en.wikipedia.org/wiki/Amboseli_Airport,Maasai Amboseli Game Reserve
3205,HKEL,medium_airport,Eldoret International Airport,0.4044579863548279,35.23889923095703,6941.0,AF,KE,KE-700,Eldoret,yes,HKEL,EDL,,http://www.kenyaairports.co.ke/kaa/airports/eldoret/,https://en.wikipedia.org/wiki/Eldoret_International_Airport,HKED
3206,HKJK,large_airport,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,5330.0,AF,KE,KE-110,Nairobi,yes,HKJK,NBO,,http://www.kenyaairports.com/jkia/IndexJkia.php,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport"
3208,HKKI,medium_airport,Kisumu Airport,-0.0861390009522438,34.72890090942383,3734.0,AF,KE,KE-600,Kisumu,yes,HKKI,KIS,,http://www.kenyaairports.co.ke/kaa/airports/kisumu/,https://en.wikipedia.org/wiki/Kisumu_Airport,
3210,HKLK,medium_airport,Lokichoggio Airport,4.20412015914917,34.348201751708984,2074.0,AF,KE,KE-700,Lokichoggio,yes,HKLK,LKG,,http://www.kenyaairports.co.ke/kaa/airports/loki/,https://en.wikipedia.org/wiki/Lokichogio_Airport,
3212,HKLU,medium_airport,Manda Airport,-2.252431,40.912892,20.0,AF,KE,KE-300,Lamu,yes,HKLU,LAU,,http://www.kenyaairports.co.ke/kaa/airports/airstrips/manda_intro.html,https://en.wikipedia.org/wiki/Manda_Airport,
31988,HKML,medium_airport,Malindi Airport,-3.2293100357055664,40.10169982910156,80.0,AF,KE,KE-300,Malindi,yes,HKML,MYD,,http://www.kenyaairports.co.ke/kaa/airports/malindi/,https://en.wikipedia.org/wiki/Malindi_Airport,
3213,HKMO,large_airport,Moi International Airport,-4.03483,39.5942,200.0,AF,KE,KE-300,Mombasa,yes,HKMO,MBA,,http://www.kenyaairports.co.ke/kaa/airports/moi/,https://en.wikipedia.org/wiki/Moi_International_Airport,"Mombasa, Port Reitz"
31594,HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,5200.0,AF,KE,KE-700,Masai Mara,yes,HKMS,MRE,,,https://en.wikipedia.org/wiki/Mara_Serena_Airport,6100
3215,HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,5536.0,AF,KE,KE-110,Nairobi,yes,HKNW,WIL,,http://www.kenyaairports.co.ke/kaa/airports/wilson/,https://en.wikipedia.org/wiki/Wilson_Airport,WLN
32066,HKNY,medium_airport,Nanyuki Airport,-0.062399,37.041008,6250.0,AF,KE,KE-200,Nanyuki,yes,HKNL,NYK,,,https://en.wikipedia.org/wiki/Nanyuki_Airport,
3217,HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,770.0,AF,KE,KE-500,Wajir,yes,HKWJ,WJR,,,https://en.wikipedia.org/wiki/Wajir_Airport,
3219,HLGD,medium_airport,Sirt International Airport / Ghardabiya Airbase,31.063499,16.594999,267.0,AF,LY,LY-SR,Sirt,yes,HLGD,SRX,,,https://en.wikipedia.org/wiki/Ghardabiya_Airbase,"Gardabiya, Sirte"
3221,HLGT,medium_airport,Ghat Airport,25.1455993652,10.1426000595,2296.0,AF,LY,LY-GT,Ghat,yes,HLGT,GHT,,,https://en.wikipedia.org/wiki/Ghat_Airport,
3222,HLKF,medium_airport,Kufra Airport,24.178699493408203,23.31399917602539,1367.0,AF,LY,LY-KF,Kufra,yes,HLKF,AKF,,,https://en.wikipedia.org/wiki/Kufra_Airport,
3223,HLLB,medium_airport,Benina International Airport,32.096802,20.269501,433.0,AF,LY,LY-BA,Benina,yes,HLLB,BEN,,,https://en.wikipedia.org/wiki/Benina_International_Airport,"Benghazi, Soluch Airfield"
3224,HLLM,large_airport,Mitiga International Airport,32.89177,13.287878,36.0,AF,LY,LY-TB,Tripoli,yes,HLLM,MJI,,,https://en.wikipedia.org/wiki/Mitiga_International_Airport,"Mellaha Army Airfield, Okba Ben Nafi Air Base, Wheelus Air Force Base"
3225,HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,2157.0,AF,LY,LY-JA,Al Albraq,yes,HLLQ,LAQ,,,https://en.wikipedia.org/wiki/Al_Abraq_International_Airport,"Al Bayda, Beida"
3226,HLLS,medium_airport,Sabha Airport,26.992452,14.466162,1427.0,AF,LY,LY-SB,Sabha,yes,HLLS,SEB,,,https://en.wikipedia.org/wiki/Sabha_Airport,Sebha
3232,HLTD,medium_airport,Ghadames East Airport,30.15169906616211,9.715310096740724,1122.0,AF,LY,LY-NL,Ghadames,yes,HLTD,LTD,,,https://en.wikipedia.org/wiki/Ghadames_Airport,
3237,HRYR,large_airport,Kigali International Airport,-1.96863,30.1395,4859.0,AF,RW,RW-01,Kigali,yes,HRYR,KGL,,,https://en.wikipedia.org/wiki/Kigali_International_Airport,"Gregoire Kayibanda International Airport, Kanombe International Airport"
3238,HRZA,medium_airport,Kamembe Airport,-2.462239980697632,28.907899856567383,5192.0,AF,RW,RW-04,Kamembe,yes,HRZA,KME,,,https://en.wikipedia.org/wiki/Kamembe_Airport,
3239,HSDN,medium_airport,Dongola Airport,19.1539001465,30.4300994873,772.0,AF,SD,SD-01,Dongola,yes,HSDN,DOG,,,https://en.wikipedia.org/wiki/Dongola_Airport,
3241,HSFS,medium_airport,El Fasher Airport,13.61489963531494,25.32460021972656,2393.0,AF,SD,SD-02,El Fasher,yes,HSFS,ELF,,,https://en.wikipedia.org/wiki/El_Fasher_Airport,El Fashir Airport
3242,HSKA,medium_airport,Kassala Airport,15.387499809265137,36.328800201416016,1671.0,AF,SD,SD-05,Kassala,yes,HSKA,KSL,,,https://en.wikipedia.org/wiki/Kassala_Airport,
3244,HSNN,medium_airport,Nyala Airport,12.0535,24.9562,2106.0,AF,SD,SD-11,Nyala,yes,HSNN,UYL,,,https://en.wikipedia.org/wiki/Nyala_Airport,
3245,HSOB,medium_airport,El-Obeid Airport,13.1532,30.2327,1927.0,AF,SD,SD-09,El-Obeid,yes,HSOB,EBD,,,https://en.wikipedia.org/wiki/El_Obeid_Airport,Al-Ubayyid
3246,HSPN,medium_airport,Port Sudan New International Airport,19.4335994720459,37.23410034179688,135.0,AF,SD,SD-26,Port Sudan,yes,HSPN,PZU,,,https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport,
3249,HSSK,large_airport,Khartoum International Airport,15.5895,32.5532,1265.0,AF,SD,SD-03,Khartoum,yes,HSSK,KRT,,,https://en.wikipedia.org/wiki/Khartoum_International_Airport,HSSS
3248,HSSM,medium_airport,Malakal Airport,9.55897,31.652201,1291.0,AF,SS,SS-23,Malakal,yes,HJMK,MAK,,,https://en.wikipedia.org/wiki/Malakal_Airport,HSSM
30553,HSWW,medium_airport,Wau Airport,7.72583,27.975,1529.0,AF,SS,SS-14,Wau,yes,HJWW,WUU,,,https://en.wikipedia.org/wiki/Wau_Airport,
3250,HTAR,medium_airport,Arusha Airport,-3.3677899837493896,36.63330078125,4550.0,AF,TZ,TZ-01,Arusha,yes,HTAR,ARK,,,https://en.wikipedia.org/wiki/Arusha_Airport,
3251,HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,182.0,AF,TZ,TZ-02,Dar es Salaam,yes,HTDA,DAR,,http://www.tanzaniairports.com/,https://en.wikipedia.org/wiki/Julius_Nyerere_International_Airport,"HTJN, Mwalimu Julius K. Nyerere, Dar es Salaam International Airport"
3252,HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602,3673.0,AF,TZ,TZ-03,Dodoma,yes,HTDO,DOD,,,https://en.wikipedia.org/wiki/Dodoma_Airport,
318875,HTGW,medium_airport,Songwe Airport,-8.919942,33.273981,4412.0,AF,TZ,TZ-14,Mbeya,yes,HTGW,MBI,,,https://en.wikipedia.org/wiki/Songwe_Airport,
3254,HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501,2932.0,AF,TZ,TZ-01,Arusha,yes,HTKJ,JRO,,http://www.kilimanjaroairport.co.tz/,https://en.wikipedia.org/wiki/Kilimanjaro_International_Airport,
3256,HTMT,medium_airport,Mtwara Airport,-10.336204,40.181997,371.0,AF,TZ,TZ-17,Mtwara,yes,HTMT,MYW,,,https://en.wikipedia.org/wiki/Mtwara_Airport,
3257,HTMW,medium_airport,Mwanza Airport,-2.4444899559021,32.932701110839844,3763.0,AF,TZ,TZ-18,Mwanza,yes,HTMW,MWZ,,,https://en.wikipedia.org/wiki/Mwanza_Airport,
3259,HTTG,medium_airport,Tanga Airport,-5.09236,39.071201,129.0,AF,TZ,TZ-25,Tanga,yes,HTTG,TGT,,,https://en.wikipedia.org/wiki/Tanga_Airport,
3260,HTZA,large_airport,Abeid Amani Karume International Airport,-6.22202,39.224899,54.0,AF,TZ,TZ-07,Zanzibar,yes,HTZA,ZNZ,,,https://en.wikipedia.org/wiki/Zanzibar_International_Airport,"HTAK, Zanzibar Airport, Kiembi Samaki"
32234,HUAR,medium_airport,Arua Airport,3.049152,30.911714,3951.0,AF,UG,UG-N,Arua,yes,HUAR,RUA,,,https://en.wikipedia.org/wiki/Arua_Airport,
3263,HUEN,large_airport,Entebbe International Airport,0.042386,32.443501,3782.0,AF,UG,UG-C,Kampala,yes,HUEN,EBB,,https://entebbe-airport.com/,https://en.wikipedia.org/wiki/Entebbe_International_Airport,
3264,HUGU,medium_airport,Gulu Airport,2.805560111999512,32.27180099487305,3510.0,AF,UG,UG-N,Gulu,yes,HUGU,ULU,,,https://en.wikipedia.org/wiki/Gulu_Airport,
3265,HUSO,medium_airport,Soroti Airport,1.7276899814605713,33.622798919677734,3697.0,AF,UG,UG-E,Soroti,yes,HUSO,SRT,,,https://en.wikipedia.org/wiki/Soroti_Airport,
505052,ID-0274,medium_airport,Sangia Nibandera Airport,-4.338158,121.524047,40.0,AS,ID,ID-SG,Kolaka,yes,WAWP,KXB,,,https://en.wikipedia.org/wiki/Sangia_Nibandera_Airport,"Kolaka, Sangia Nibandera, Southeast Sulawesi"
29639,ID-ZGP,medium_airport,Bilogai-Sugapa Airport,-3.739503,137.031183,7348.0,AS,ID,ID-PT,Sugapa,yes,WAYB,UGU,ZGP,https://flightaware.com/live/airport/WAYB,,"WABV, Zugapa"
342094,IN-0277,medium_airport,Mopa International Airport,15.744257,73.860625,552.0,AS,IN,IN-GA,Mopa,yes,VOGA,GOX,,https://www.newgoaairport.com/,https://en.wikipedia.org/wiki/Mopa_Airport,Manohar
327608,ISG,medium_airport,New Ishigaki Airport,24.396389,124.245,102.0,AS,JP,JP-47,Ishigaki,yes,ROIG,ISG,,https://www.ishigaki-airport.co.jp/en/,https://en.wikipedia.org/wiki/New_Ishigaki_Airport,
301009,JGD,medium_airport,Jiagedaqi Airport,50.371389,124.1175,1205.0,AS,CN,CN-23,Jiagedaqi,yes,ZYJD,JGD,,,https://en.wikipedia.org/wiki/Jiagedaqi_Airport,"Jagdaqi, Jiagedaqi"
300865,JIQ,medium_airport,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,2075.0,AS,CN,CN-50,Qianjiang,yes,ZUQJ,JIQ,,,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,Zhoubai
323221,JJD,medium_airport,Jericoacoara - Comandante Ariston Pessoa Regional Airport,-2.906425,-40.357338,89.0,SA,BR,BR-CE,Cruz,yes,SBJE,JJD,CE0003,https://www-jericoacoara-com.translate.goog/br/lugar/como-chegar/aeroporto-de-jericoacoara?_x_tr_sl=pt&_x_tr_tl=en&_x_tr_hl=en&_,https://en.wikipedia.org/wiki/Jericoacoara_airport,"SSVV, Jericoacoara"
339959,JNZ,medium_airport,Jinzhou Bay Airport,40.936032,121.277114,,AS,CN,CN-21,"Linghai, Jinzhou",yes,ZYJZ,JNZ,,,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393.0,,US,US-PA,Allentown,yes,KABE,ABE,ABE,,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
3357,KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.6819000244,1791.0,,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,
16091,KABQ,medium_airport,Albuquerque International Sunport,35.040199,-106.609001,5355.0,,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,1302.0,,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197.0,,US,US-GA,Albany,yes,KABY,ABY,ABY,,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47.0,,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,Waco Regional Airport,31.611299514770508,-97.23049926757812,516.0,,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221.0,,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport
3363,KACY,medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,75.0,,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89.0,,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),"England Air Park, England Air Force Base"
3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144.0,,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,808.0,,US,US-GA,Athens,yes,KAHN,AHN,AHN,,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
3371,KALB,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,285.0,,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
3375,KALO,medium_airport,Waterloo Regional Airport,42.55709838867188,-92.40029907226562,873.0,,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539.0,,US,US-CO,Alamosa,yes,KALS,ALS,ALS,https://www.sanluisvalleyairport.org/,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194.0,,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
3377,KAMA,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607.0,,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503.0,,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690.0,,US,US-MI,Alpena,yes,KAPN,APN,APN,,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
3383,KART,medium_airport,Watertown International Airport,43.991901,-76.021698,325.0,,US,US-NY,Watertown,yes,KART,ART,ART,,https://en.wikipedia.org/wiki/Watertown_International_Airport,
19308,KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820.0,,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749.0,,US,US-SD,Watertown,yes,KATY,ATY,ATY,,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,
19321,KAUG,medium_airport,Augusta State Airport,44.3205986023,-69.7973022461,352.0,,US,US-ME,Augusta,yes,KAUG,AUG,AUG,,https://en.wikipedia.org/wiki/Augusta_State_Airport,
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542.0,,US,US-TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,
3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165.0,,US,US-NC,Asheville,yes,KAVL,AVL,AVL,,https://en.wikipedia.org/wiki/Asheville_Regional_Airport,
3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.3385009766,-75.72339630130001,962.0,,US,US-PA,Wilkes-Barre/Scranton,yes,KAVP,AVP,AVP,http://www.flyavp.com/,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport,
3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,874.0,,US,US-MI,Kalamazoo,yes,KAZO,AZO,AZO,,https://en.wikipedia.org/wiki/Kalamazoo-Battle_Creek_International_Airport,
3396,KBDL,medium_airport,Bradley International Airport,41.93851,-72.688066,173.0,,US,US-CT,Hartford,yes,KBDL,BDL,BDL,http://www.bradleyairport.com/,https://en.wikipedia.org/wiki/Bradley_International_Airport,"HFD, Hartford"
3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.16350173950195,-73.1261978149414,9.0,,US,US-CT,Bridgeport,yes,KBDR,BDR,BDR,,https://en.wikipedia.org/wiki/Sikorsky_Memorial_Airport,
3398,KBED,medium_airport,Laurence G Hanscom Field,42.470001,-71.289001,133.0,,US,US-MA,Bedford,yes,KBED,BED,BED,http://www.massport.com/hansc/,https://en.wikipedia.org/wiki/Hanscom_Field,Hanscom Air Force Base
3399,KBFD,medium_airport,Bradford Regional Airport,41.8031005859375,-78.64009857177734,2143.0,,US,US-PA,Bradford,yes,KBFD,BFD,BFD,,https://en.wikipedia.org/wiki/Bradford_Regional_Airport,
3400,KBFF,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,3967.0,,US,US-NE,Scottsbluff,yes,KBFF,BFF,BFF,,https://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport,William B. Heilig Field
3401,KBFI,medium_airport,Boeing Field King County International Airport,47.529999,-122.302002,21.0,,US,US-WA,Seattle,yes,KBFI,BFI,BFI,,https://en.wikipedia.org/wiki/Boeing_Field,
3402,KBFL,medium_airport,Meadows Field,35.433601,-119.056999,510.0,,US,US-CA,Bakersfield,yes,KBFL,BFL,BFL,,https://en.wikipedia.org/wiki/Meadows_Field_Airport,
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636.0,,US,US-NY,Binghamton,yes,KBGM,BGM,BGM,http://binghamtonairport.com/,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport,"Broome County Airport, Edwin A Link Field"
3405,KBGR,medium_airport,Bangor International Airport,44.8074,-68.828102,192.0,,US,US-ME,Bangor,yes,KBGR,BGR,BGR,,https://en.wikipedia.org/wiki/Bangor_International_Airport,
19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83.0,,US,US-ME,Bar Harbor,yes,KBHB,BHB,BHB,,https://en.wikipedia.org/wiki/Hancock_County-Bar_Harbor_Airport,
3406,KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,650.0,,US,US-AL,Birmingham,yes,KBHM,BHM,BHM,http://www.flybirmingham.com/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),
3408,KBIL,medium_airport,Billings Logan International Airport,45.807701,-108.542999,3652.0,,US,US-MT,Billings,yes,KBIL,BIL,BIL,,https://en.wikipedia.org/wiki/Billings_Logan_International_Airport,
3409,KBIS,medium_airport,Bismarck Municipal Airport,46.77270126342773,-100.74600219726562,1661.0,,US,US-ND,Bismarck,yes,KBIS,BIS,BIS,http://bismarckairport.com/,https://en.wikipedia.org/wiki/Bismarck_Municipal_Airport,
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,5673.0,,US,US-CO,Denver,yes,KBJC,BJC,BJC,,https://en.wikipedia.org/wiki/Rocky_Mountain_Metropolitan_Airport,"Jefferson County Airport, Jeffco Airport"
3415,KBKW,medium_airport,Raleigh County Memorial Airport,37.7873001099,-81.1241989136,2504.0,,US,US-WV,Beckley,yes,KBKW,BKW,BKW,,https://en.wikipedia.org/wiki/Beckley_Raleigh_County_Memorial_Airport,
19387,KBLF,medium_airport,Mercer County Airport,37.295799,-81.207703,2857.0,,US,US-WV,Bluefield,yes,KBLF,BLF,BLF,,https://en.wikipedia.org/wiki/Mercer_County_Airport_(West_Virginia),
3416,KBLI,medium_airport,Bellingham International Airport,48.79280090332031,-122.53800201416016,170.0,,US,US-WA,Bellingham,yes,KBLI,BLI,BLI,,https://en.wikipedia.org/wiki/Bellingham_International_Airport,
